id,revol_bal,total_acc,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
814312,7661,30,13778.42052,01-08-2014,410.91,01-09-2014
814316,5211,21,9658.655329,01-11-2013,2631.33,01-11-2013
814318,2023,15,6545.68,01-01-2016,125.59,01-05-2016
814328,20691,20,7029.694132,01-08-2014,207.7,01-05-2016
814347,9796,29,4803.59045,01-08-2014,144.05,01-07-2014
814373,11448,28,2668.149352,01-08-2014,77.43,01-05-2016
814375,36173,26,17418.82,01-06-2015,378.67,01-05-2016
814378,14846,23,3514.81627,01-08-2014,104.66,01-07-2014
814410,4088,34,13992.84567,01-07-2014,469.38,01-04-2016
814454,0,6,11858.26717,01-05-2013,576.73,01-05-2016
814473,11116,28,11631.38573,01-02-2014,2240.86,01-02-2014
814500,2794,22,2280.070234,01-08-2014,69.1,01-07-2014
814509,6620,29,6277.68,01-04-2013,313.93,01-05-2016
814512,3247,3,1730.89,01-09-2013,150,01-10-2014
814523,13769,42,44285.58,01-05-2016,777.15,01-05-2016
814575,6973,22,9042.602007,01-01-2013,4607.72,01-02-2013
814604,0,11,6780.83689,01-03-2012,5533.5,01-10-2013
814621,125558,23,33101.49997,01-12-2015,6460.54,01-12-2015
814629,6568,23,2280.24,01-06-2014,66.42,01-11-2014
814667,6644,25,9754.536567,01-07-2014,49.28,01-04-2015
814681,11826,15,11312.83985,01-08-2014,344.63,01-07-2014
814682,11805,30,12482.24944,01-07-2012,12.23,01-05-2016
814714,3704,29,11743.91,01-05-2016,206.61,01-05-2016
814740,9171,12,29918.2212,01-11-2013,14705.11,01-01-2016
814752,29602,17,5690.711151,01-06-2012,4058.75,01-05-2016
814785,4597,27,3347.497639,01-08-2014,93.61,01-05-2016
814800,9836,27,11810.0996,01-09-2012,6451.5,01-05-2016
814816,7433,31,5164.78,01-10-2012,324.97,01-02-2013
814875,9271,17,1119.62314,01-08-2014,36.82,01-09-2015
814887,10246,21,10544.51041,01-08-2014,311.09,01-05-2015
814891,8206,17,11443.86594,01-11-2011,10666.72,01-03-2016
814911,1324,36,10076.90404,01-08-2014,320.7,01-05-2016
814921,4422,15,6771.479089,01-12-2013,1693.83,01-04-2016
814939,33471,6,390.05,01-01-2012,78.57,01-05-2016
814946,1944,12,2716.016769,01-06-2012,1886.23,01-06-2012
814948,3364,12,11196.56943,01-08-2014,335.84,01-08-2014
814974,11697,30,9384.51,01-05-2016,165.03,01-05-2016
815007,1092,24,4030.753162,01-08-2014,122.84,01-07-2014
815057,13801,30,8676.702206,01-05-2014,349.07,01-02-2015
815073,8555,12,17671.89244,01-07-2014,1011.94,01-07-2014
815082,1195,8,3918.786622,01-08-2014,128.92,01-04-2016
815085,4944,6,9427.334452,01-08-2014,292.21,01-07-2014
815086,1903,26,11998.25473,01-08-2012,8847.35,01-04-2013
815096,18851,20,21157.67927,01-06-2014,8879.02,01-08-2015
815102,0,5,4454.881218,01-05-2013,1821.97,01-04-2016
815104,24944,20,1388.7,01-10-2011,364.7,01-02-2012
815115,32819,32,3358.953926,01-08-2014,107.3,01-05-2016
815119,12848,26,12074.34666,01-01-2013,6092.97,01-02-2013
815123,41207,17,35653.40252,01-08-2012,23363.31,01-10-2013
815142,16266,15,14686.89,01-05-2016,258.47,01-04-2016
815146,8123,28,23823.93854,01-06-2013,9604.63,01-06-2013
815149,21056,53,6174.716696,01-03-2012,650.52,01-03-2012
815155,5615,20,46844.61498,01-01-2014,22578.5,01-05-2016
815157,3306,22,11696.01264,01-01-2013,6067.41,01-02-2013
815170,2758,45,1212.12,01-03-2012,173.51,01-05-2016
815174,19503,24,10076.90404,01-08-2014,299.42,01-05-2016
815183,5218,21,8869.969101,01-03-2014,1468.22,01-02-2014
815200,16191,31,14552.88034,01-06-2014,6405.49,01-06-2014
815207,2614,19,16425.36995,01-08-2014,459.16,01-07-2014
815210,746,22,7070.500842,01-08-2014,218.91,01-07-2014
815248,6004,12,7029.694132,01-08-2014,208.2,01-07-2014
815264,15285,19,17438.91835,01-12-2012,9354.44,01-12-2015
815288,11745,21,15054.87,01-05-2016,261.11,01-05-2016
815319,8906,13,10952.5427,01-01-2014,335.54,01-01-2014
815326,10832,36,16256.6827,01-09-2013,8693.29,01-09-2013
815327,2451,26,6464.730616,01-01-2014,808.85,01-01-2014
815345,3724,19,26397.00854,01-06-2013,16131.48,01-07-2013
815350,101423,32,11512.41354,01-10-2011,11116.19,01-05-2016
815357,11772,8,13895.67384,01-04-2013,5926.99,01-04-2013
815363,4750,47,6357.036469,01-03-2012,5184.14,01-03-2012
815368,1138,25,3798.274612,01-08-2014,116.95,01-09-2014
815379,2408,11,5954.49,01-03-2015,1653.88,01-03-2015
815394,1473,14,5806.29,01-05-2016,101.97,01-05-2016
815397,4391,44,16031.18149,01-05-2012,13208.67,01-05-2016
815431,16449,24,7294.53,01-12-2012,34.51,01-04-2013
815446,6764,10,7389.707091,01-08-2014,230.4,01-09-2014
815479,16795,13,2712.03,01-02-2012,452.12,01-05-2016
815482,0,17,2802.76,01-05-2012,306.71,01-08-2012
815518,8953,38,23895.42989,01-07-2014,9719.7,01-03-2015
815522,10365,41,11443.50408,01-05-2013,4920.46,01-05-2016
815531,14703,14,29161.51009,01-07-2015,1779.29,01-07-2015
815541,29116,18,6408.503191,01-05-2013,2753.28,01-12-2015
815548,0,21,8650.89,01-05-2016,152.17,01-05-2016
815553,11813,9,9372.925505,01-08-2014,278.01,01-10-2014
815573,1574,19,3257.260315,01-08-2014,95.91,01-04-2016
815590,2872,21,10270.74372,01-05-2013,4489.87,01-05-2013
815607,2704,21,9579.658188,01-11-2013,73.77,01-05-2016
815611,4900,13,9433.141629,01-10-2013,5192.34,01-07-2014
815660,1409,7,6511.551158,01-06-2012,4564.23,01-01-2016
815728,7880,15,6463.45,01-06-2013,31.71,01-05-2016
815738,19091,9,20187.57606,01-11-2013,1743.94,01-11-2013
815793,3610,17,4782.159686,01-08-2014,133.49,01-07-2014
815795,4187,4,6621.86224,01-05-2014,752.53,01-05-2014
815833,1028,6,3225.4,01-10-2014,131.18,01-03-2016
815843,12018,25,10819.49288,01-02-2013,5576.18,01-01-2016
815909,14153,23,15229.49,01-03-2015,4185.66,01-03-2015
815910,12340,46,21847.58104,01-05-2012,752.59,01-04-2016
815918,10947,22,7416.51,01-05-2016,130.43,01-05-2016
815946,20153,57,13792.71384,01-08-2012,8743.58,01-01-2016
815958,3019,42,4613.875895,01-07-2014,266.66,01-08-2015
815985,14682,27,40920.55,01-05-2016,747.85,01-05-2016
816023,27655,14,7659.693196,01-08-2014,235.89,01-07-2014
816029,11966,18,5934.799868,01-08-2014,176.23,01-07-2014
816061,12247,15,1120.79,01-07-2013,48.86,01-05-2016
816092,10842,15,11161.73052,01-10-2013,3337.34,01-12-2015
816096,5277,41,13399.31259,01-08-2014,158.93,01-07-2014
816103,3599,25,1670.719579,01-08-2013,582.46,01-05-2016
816167,19827,7,4378.359723,01-04-2012,3473.31,01-03-2012
816175,779,28,2820.67,01-06-2012,250.41,01-10-2012
816202,3898,10,2845.343632,01-08-2014,91.25,01-05-2016
816247,94747,31,5654.293864,01-06-2013,2323.87,01-09-2014
816274,27166,27,8497.977369,01-03-2012,6920.66,01-07-2014
816278,18259,28,20074.29102,01-04-2012,15897.46,01-04-2012
816287,1745,41,1251.992453,01-08-2014,39.29,01-07-2014
816304,18513,41,20571.57709,01-08-2012,16001.21,01-09-2012
816307,11151,34,16834.75107,01-05-2013,10273.79,01-06-2015
816315,6073,16,3710.089943,01-10-2012,2333.36,01-10-2012
816321,23,33,14005.77112,01-02-2013,7047.73,01-02-2013
816334,495,42,12677.91759,01-02-2012,10686.45,01-10-2014
816335,1928,14,16794.8561,01-08-2014,485.49,01-05-2016
816346,21139,28,42728.21266,01-10-2014,14858.83,01-10-2014
816351,326,12,1173.02,01-10-2011,322.09,01-02-2012
816354,5141,21,9643.5,01-06-2012,518.19,01-09-2012
816383,24937,19,39959.85944,01-01-2013,754.98,01-04-2016
816388,23383,16,25852.68757,01-07-2012,18105.98,01-04-2016
816395,6525,36,6128.51,01-07-2013,258.79,01-12-2013
816399,11100,27,20650.46,01-05-2016,363.97,01-05-2016
816407,58492,27,11043.97156,01-06-2012,7976.16,01-04-2016
816411,946,29,10412.43001,01-05-2015,259.58,01-03-2016
816414,11106,15,22003.47,01-11-2015,431.47,01-05-2016
816447,3684,11,5629.670798,01-04-2012,4400.94,01-04-2012
816448,6238,22,17610.31183,01-03-2014,2927.87,01-02-2014
816456,6384,28,23303.01924,01-08-2012,15571.18,01-02-2015
816484,31165,25,13153.23667,01-04-2012,5132.69,01-12-2013
816500,2587,7,6667.133201,01-07-2013,1618.61,01-01-2016
816529,0,28,16197.77,01-08-2011,16199.27,01-08-2011
816536,22145,30,22844.83451,01-03-2014,408.05,01-03-2014
816538,2862,30,3219.711407,01-03-2012,2612.3,01-05-2016
816541,21484,34,33788.15,01-05-2016,593.67,01-05-2016
816546,18531,47,16719.37999,01-01-2015,5183.34,01-05-2016
816547,3100,6,6657.354396,01-06-2013,14.48,01-04-2015
816557,736,6,6371.872769,01-08-2014,184.08,01-09-2014
816600,122129,39,53532.27,01-05-2016,939.41,01-05-2016
816605,9553,11,14377.32,01-02-2015,4248.7,01-12-2015
816631,26674,39,14032.45119,01-11-2012,10062.54,01-04-2015
816632,7509,48,6529.83,01-09-2011,6530.14,01-12-2015
816677,14664,36,16430.06855,01-03-2012,13209.34,01-09-2014
816694,32725,14,15102.05955,01-06-2014,1270.25,01-05-2014
816698,2317,27,7630.209198,01-11-2011,7162.96,01-05-2016
816712,6288,14,8626.675248,01-06-2012,6833.11,01-03-2016
816715,14625,39,15454.19272,01-04-2012,13243.1,01-04-2015
816748,9091,14,12302.1792,01-08-2014,354.55,01-08-2014
816755,452,10,6495.217479,01-05-2014,732.15,01-05-2014
816765,3349,20,3571.006511,01-06-2013,215.24,01-06-2013
816779,5613,25,18087.37267,01-01-2013,7723.26,01-09-2015
816802,1474,11,22605.64984,01-02-2013,11508.32,01-03-2013
816811,4205,22,10083.77076,01-09-2011,6780.7,01-10-2011
816812,918,16,3265.060234,01-11-2013,893.11,01-05-2016
816822,25675,11,27166.8929,01-08-2014,767.88,01-05-2016
816845,39554,28,24256.12123,01-08-2014,702.03,01-05-2016
816934,57822,34,5934.799868,01-08-2014,176.72,01-07-2014
816937,14115,26,18957.12002,01-02-2016,2165.13,01-02-2016
816954,0,10,7155.546428,01-02-2013,3655.76,01-05-2016
816983,466,23,5766.266915,01-12-2012,3212.72,01-01-2015
817000,3843,7,5425.38,01-02-2016,100.47,01-05-2016
817088,2679,22,14634.87516,01-04-2014,2034.6,01-03-2014
817184,3121,18,6057.78,01-05-2016,106.54,01-04-2016
817187,13531,9,15302.31488,01-12-2013,7882.69,01-11-2013
817195,0,5,6814.700817,01-08-2014,204.01,01-02-2015
817202,22849,33,17324.87999,01-10-2015,2990.69,01-05-2016
817244,10627,16,11930.73171,01-08-2014,367.46,01-12-2015
817293,10464,31,7592.779936,01-08-2014,238.52,01-08-2014
817301,2405,24,15433.53928,01-04-2014,6889.09,01-12-2015
817312,3165,27,10074.01403,01-08-2014,295.23,01-04-2016
817315,461,21,20272.07998,01-05-2016,410.03,01-05-2016
817326,9565,28,4414.045875,01-11-2013,1188.47,01-04-2016
817331,1774,9,5501.459388,01-10-2012,2504.81,01-12-2015
817371,2769,10,6586.381235,01-08-2012,4420.08,01-04-2015
817389,42264,26,17941.31244,01-08-2014,558.88,01-01-2015
817401,7487,11,8130.133357,01-08-2014,245.36,01-03-2016
817580,12944,13,4402.28,01-09-2012,349.04,01-02-2013
817581,8627,18,1343.556219,01-08-2014,43.58,01-04-2016
817600,9428,10,12504.11746,01-07-2014,287.01,01-08-2014
817611,3955,18,11112.65,01-05-2015,2793.9,01-05-2016
817662,4938,13,8760.210626,01-08-2014,245.2,01-08-2014
817666,29913,21,38107.17534,01-12-2013,19515.13,01-06-2014
817669,4499,29,6188.770625,01-08-2014,187.1,01-07-2014
817676,24087,23,2170.72,01-04-2012,272.52,01-04-2012
817686,11289,35,7033.997255,01-02-2014,1363.76,01-05-2016
817698,19480,39,29460.58058,01-08-2014,839.96,01-08-2014
817710,3648,9,5664.827939,01-03-2014,967.16,01-03-2014
817723,877,15,14998.11095,01-02-2013,524.65,01-03-2014
817727,1888,20,13995.69066,01-08-2014,408.63,01-11-2015
817747,12475,63,5475.123316,01-08-2014,154.4,01-05-2016
817753,3322,10,2426.325154,01-09-2014,4.54,01-08-2014
817770,489,29,5550.57,01-09-2011,5551.68,01-08-2011
817777,38851,21,30548.49003,01-01-2016,2555.81,01-01-2016
817783,31292,36,49288.34125,01-11-2014,16145.73,01-05-2016
817789,15364,11,18991.37306,01-08-2014,553.66,01-07-2014
817797,6129,23,7992.13,01-07-2013,352.28,01-11-2013
817805,5683,19,8130.133357,01-08-2014,247.13,01-07-2015
817816,916,7,16979.30808,01-08-2014,490.44,01-07-2014
817826,12636,30,9841.692863,01-08-2014,290.43,01-05-2016
817854,111792,17,21287.50003,01-08-2015,4286.38,01-08-2015
817877,25569,34,4194.544357,01-11-2013,1140.75,01-11-2013
817882,1399,23,2623.36,01-12-2011,657.55,01-05-2016
817884,11515,15,12887.74178,01-08-2014,377.67,01-05-2016
817911,2364,20,15715.92,01-05-2016,276.06,01-05-2016
817929,3501,24,10942.77695,01-03-2013,5044.26,01-12-2013
817942,10331,37,16523.68,01-05-2016,290.77,01-05-2016
817951,11575,21,21568.64862,01-09-2012,15260,01-01-2014
817953,42012,15,12215.46,01-07-2013,937.77,01-12-2013
817980,5463,17,5149.63435,01-10-2013,1533.99,01-09-2013
818003,24225,31,21632.54572,01-06-2012,15762.78,01-06-2012
818015,1328,32,2136.525256,01-08-2014,65.16,01-07-2014
818147,29412,32,36924.99779,01-10-2013,18976.75,01-03-2016
818153,2468,20,6656.140452,01-10-2013,2010.3,01-05-2016
818175,3612,11,5069.29,01-08-2011,5069.69,01-12-2013
818180,20011,23,4184.367303,01-08-2014,116.94,01-05-2016
818199,3228,23,6028.037296,01-02-2014,1153.12,01-05-2016
818265,2660,10,6976.92106,01-02-2014,1184.92,01-04-2016
818267,384,19,18230.62749,01-01-2013,12675.85,01-08-2015
818299,2131,26,2911.087769,01-08-2014,96.67,01-07-2014
818300,6726,22,6287.82533,01-06-2014,531.03,01-03-2016
818331,41329,32,14405.13,01-05-2015,3611.06,01-05-2015
818342,20823,26,11196.56943,01-08-2014,332.68,01-08-2014
818350,2396,28,8241.960255,01-10-2012,4859.79,01-10-2012
818370,1043,3,510.62,01-10-2011,159.31,01-03-2012
818376,23059,41,27987.07333,01-12-2012,15726.82,01-12-2012
818392,3939,15,12550.0484,01-11-2013,3376.9,01-11-2013
818395,8223,11,4878.045363,01-08-2014,152.81,01-07-2014
818396,33918,27,32312.56034,01-07-2014,12820.36,01-04-2016
818399,1420,5,6477.74861,01-03-2013,3074.43,01-10-2015
818407,3486,10,5174.721351,01-02-2013,912.52,01-02-2013
818412,2258,9,6347.082754,01-04-2013,2930.84,01-05-2016
818487,11045,30,2903.602554,01-08-2014,90.57,01-07-2014
818540,9742,10,13220.16316,01-08-2014,390.3,01-08-2014
818550,58128,41,9991.491175,01-08-2014,291.33,01-05-2016
818556,11260,26,3763.46,01-06-2012,349.7,01-10-2012
818564,14763,22,12603.39729,01-02-2013,6414.87,01-11-2014
818586,16210,26,2658.937113,01-02-2012,2237.6,01-02-2016
818594,32891,25,22381.96262,01-10-2012,13155.18,01-12-2012
818604,0,11,8760.210626,01-08-2014,245.47,01-07-2014
818608,7058,25,11854.86,01-05-2016,208.18,01-05-2016
818619,10793,59,10429.23236,01-08-2012,7032.76,01-05-2016
818631,4658,20,16979.30808,01-08-2014,482.08,01-05-2016
818698,0,17,10058.94,01-09-2011,10059.59,01-09-2013
818700,9269,30,11362.64078,01-08-2014,337.55,01-06-2015
818712,15564,28,20458.06253,01-04-2014,8956.05,01-04-2014
818713,3962,17,38209.74782,01-12-2012,21657.73,01-12-2012
818783,4969,29,9379.294625,01-02-2014,1819.07,01-02-2014
818797,8996,11,11754.71808,01-08-2014,349.17,01-10-2015
818831,23500,37,21211.56669,01-08-2014,602.72,01-07-2014
818869,4219,10,4455.118974,01-11-2012,2633.91,01-02-2015
818882,11071,28,29745.38003,01-01-2016,3386.75,01-01-2016
818907,3412,10,10260.53429,01-08-2014,317.87,01-11-2015
818925,17898,17,6766.72,01-09-2012,520.72,01-05-2016
818939,9547,9,10459.07807,01-05-2012,6812.04,01-07-2015
818960,4490,10,6914.25965,01-06-2013,510.06,01-03-2016
818968,3318,35,3165.531773,01-12-2012,185.35,01-12-2012
818975,225,26,4254.395875,01-11-2013,81.4,01-11-2013
819005,1069,4,342.56,01-12-2011,86.16,01-05-2016
819023,814,23,1737.193515,01-08-2014,53.27,01-09-2014
819093,9996,19,6472.31392,01-01-2013,3511.05,01-05-2016
819104,12198,18,10544.5104,01-08-2014,304.62,01-02-2016
819119,11964,21,5341.279433,01-08-2014,163.68,01-05-2016
819127,16749,45,19435.14149,01-05-2013,8411.47,01-05-2016
819131,11628,26,12962.61696,01-08-2014,389.5,01-05-2016
819193,15707,34,8838.142085,01-08-2014,280.17,01-05-2016
819229,129071,26,5598.284713,01-08-2014,173.57,01-05-2016
819238,1575,20,6862.445736,01-07-2013,2606.79,01-05-2016
819265,7023,14,19390.79144,01-03-2014,8781.55,01-03-2014
819322,9723,25,5584.53,01-07-2012,473.45,01-11-2012
819381,14249,17,9481.724608,01-08-2014,283.4,01-05-2016
819389,23312,21,3599.501494,01-08-2014,116.42,01-08-2014
819394,6909,27,19384.73153,01-04-2014,1926.46,01-04-2014
819404,3425,31,1341.36,01-10-2011,671.01,01-05-2016
819417,2881,31,11901.00081,01-03-2013,6131.27,01-03-2013
819422,14105,51,4628.07,01-12-2012,272.62,01-05-2013
819430,6796,24,18726.82,01-05-2016,1203.56,01-04-2016
819494,4929,26,12045.26464,01-08-2014,337.23,01-08-2015
819500,5927,20,2351.255073,01-08-2014,73.47,01-05-2016
819512,5950,13,10283.20637,01-04-2014,1435.99,01-04-2014
819515,16585,34,53011.91995,01-04-2015,13591.06,01-05-2016
819520,938,21,13243.09441,01-11-2013,3620.55,01-12-2013
819525,12102,21,19807.8,01-05-2016,347.8,01-05-2016
819530,16044,18,16197.72,01-08-2011,16199.07,01-08-2011
819546,7332,13,14342.28425,01-01-2013,9762.29,01-05-2016
819552,656,23,34905.65614,01-02-2014,16046.37,01-02-2014
819582,390,19,33079.63,01-11-2015,5186.63,01-11-2015
819621,13008,16,15919.64525,01-11-2012,9534.05,01-11-2012
819635,38358,15,18345.59,01-05-2016,328.04,01-05-2016
819657,56557,22,11362.64078,01-08-2014,364.67,01-05-2016
819666,31800,28,22750.676,01-09-2014,227.7,01-09-2014
819689,32846,31,14141.06584,01-08-2014,408.05,01-08-2014
819701,4842,61,4851.208773,01-08-2014,141.78,01-01-2016
819711,14811,17,52340.60996,01-01-2015,15806.85,01-01-2015
819717,25708,6,7385.714082,01-08-2014,234.82,01-05-2016
819721,4922,18,16865.91,01-05-2016,297.53,01-05-2016
819726,14145,16,10915.21974,01-08-2014,313.39,01-08-2014
819741,12775,15,4161.9,01-07-2013,175.77,01-12-2013
819751,10357,49,14847.7677,01-02-2014,1193.49,01-05-2016
819767,12384,33,11965.71516,01-04-2013,5517.09,01-04-2013
819775,1922,7,5007.969811,01-08-2014,160.86,01-08-2014
819783,166,12,23182.00066,01-02-2014,11219.16,01-02-2014
819820,1599,4,6653.533413,01-07-2013,3967.6,01-10-2013
819821,16618,21,4356.42,01-05-2016,76.96,01-05-2016
819856,747,7,2563.01474,01-08-2014,71.01,01-07-2014
819865,6412,13,11194.97569,01-08-2014,337.64,01-08-2014
819931,29094,22,19046.36155,01-05-2014,1047.23,01-05-2014
819971,1825,30,32961.57061,01-03-2012,28451.14,01-02-2012
819977,6061,42,25242.42,01-04-2014,3711.12,01-04-2016
819983,4897,6,14977.44,01-05-2016,263.22,01-05-2016
820025,721,14,6905.634707,01-10-2013,2033.87,01-04-2016
820039,14778,45,5952.58,01-10-2013,217.95,01-03-2014
820067,14375,12,362.85,01-09-2011,160.87,01-02-2012
820083,2490,11,4396.533195,01-02-2013,172.75,01-02-2015
820098,3197,32,16616.39808,01-02-2014,3203.97,01-02-2014
820115,360,13,2971.04,01-08-2013,232.48,01-01-2014
820142,641,28,1816.4,01-09-2011,1816.45,01-06-2014
820161,43889,51,6817.574796,01-08-2014,215.1,01-03-2015
820174,0,30,6632.040963,01-02-2012,5652.78,01-02-2012
820198,1545,41,3323.50343,01-02-2014,643.97,01-05-2016
820212,5684,34,4873.71,01-09-2014,138.91,01-07-2015
820266,0,16,14895.21043,01-12-2013,3672.04,01-12-2013
820278,699,15,8886.946351,01-07-2014,250.18,01-02-2016
820279,3232,36,11114.09033,01-08-2014,316.76,01-08-2014
820281,689,3,29240.66,01-09-2011,29242.12,01-09-2011
820300,19445,20,39933.20973,01-07-2013,22569.46,01-05-2016
820345,34926,23,5004.220812,01-07-2014,137.57,01-05-2016
820356,1782,21,17525.56937,01-06-2012,14145.85,01-09-2015
820366,35680,17,21089.08239,01-08-2014,596.94,01-05-2016
820375,4941,7,5681.296206,01-08-2014,179.03,01-04-2016
820377,1939,9,18855.01493,01-02-2014,1510.9,01-02-2014
820380,2386,14,5863.150909,01-08-2014,186.17,01-05-2016
820385,4676,17,10123.50339,01-10-2011,9813.25,01-07-2012
820386,25464,27,7013.44,01-10-2012,675.39,01-02-2013
820392,25,11,15180.73577,01-10-2011,13998.17,01-08-2011
820398,42809,32,36416.9196,01-10-2012,26159.88,01-05-2016
820425,0,15,130.65,01-11-2011,72.85,01-05-2016
820459,11290,45,12698.4083,01-01-2012,8945.45,01-05-2014
820473,13505,41,21101.98193,01-02-2014,4049.99,01-05-2016
820480,2832,23,3414.45,01-10-2013,117.92,01-02-2014
820482,0,9,20696.56653,01-11-2013,5627.48,01-11-2013
820491,97102,42,28435,01-10-2015,568.7,01-05-2016
820501,47590,40,26871.80044,01-08-2014,782.41,01-05-2016
820510,92399,24,11638.19137,01-01-2014,2534.76,01-01-2014
820530,4001,25,283.93,01-09-2011,125.9,01-01-2012
820552,79390,46,13435.90021,01-08-2014,390.55,01-05-2016
820561,113,22,4920.779734,01-08-2014,148.34,01-05-2016
820600,2316,17,15324.56494,01-01-2014,7521.69,01-01-2014
820615,9168,19,15714.42,01-05-2016,276.06,01-04-2016
820648,15776,37,3679.94,01-07-2012,335.36,01-05-2016
820650,11290,36,8705.19,01-01-2013,512.13,01-05-2016
820653,5272,14,10488.11,01-08-2013,29.44,01-12-2013
820664,11281,31,14379.90091,01-12-2013,880.14,01-05-2016
820667,4811,38,8891.248716,01-08-2014,253.49,01-08-2014
820679,43907,53,23567.86855,01-01-2014,5115.23,01-05-2016
820748,3930,13,10242.42917,01-08-2013,1569.85,01-05-2016
820768,9926,26,3821.845936,01-08-2012,420.23,01-01-2016
820786,5052,19,14473.66762,01-08-2014,412.33,01-11-2015
820791,26828,36,16413.94072,01-06-2012,13416.71,01-06-2012
820814,6610,37,10852.59451,01-07-2012,7605.73,01-08-2012
